"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_retired_date","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group","model_id"
"LD090250","HSS-1041014","3L23NN3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Courtenay","Main Building","CV3805","3","REQ0828330-RITM0870286-SCTASK1387384","","06/19/2026","General Rounding","Administration","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7420 V3"
"LD060830","HSS-8098380","PF61LBD5","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","TBD","1","ISLHTRP20260413-037","","","General Rounding","Administration","NTT-Deskside Services-NorthIsland-Staffed","LENOVO THINKPAD T14 GEN6 NT FPR 2x1"
"LD107720","HSS-8077867","6YP85X3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Courtenay","Main Building","CV0325","0","REQ2173850-RITM2296884-SCTASK3701500","","","","Administration","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7430 V1"
"PC026094","HSS-8094961","DSVHZ44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1562","1","ISLHTRP20250818-030","","07/17/2026","General Rounding","Administration","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"PC026052","HSS-8085551","6B94X04","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Courtenay","Main Building","CV0325 - work station 6","0","VIHATRP20240415-014","","06/24/2026","General Rounding","Administration","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"LD024507","HSS-8097818","PF5X1WX6","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Courtenay","Main Building","TBD","0","ISLHTRP20260302-004","","","General Rounding","Administration","NTT-Deskside Services-NorthIsland-Staffed","LENOVO THINKPAD T14 GEN6"
"AO800185","HSS-8095500","C25123M153","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1920","1st Floor","ISLHTRP20250908-090","","10/17/2025","Mobile Cart","Administration","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"PC036744","HSS-8066649","7PV4XP3","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Cumberland","Main Building","Reception Area","1","VIHATRP20220919-097","","03/19/2026","General Rounding","Administration","NTT-Deskside Services-NorthIsland-Local","Dell OPTIPLEX 7000 MICRO V1"
"LD086120","HSS-1046734","DS2QCW3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Courtenay","Main Building","CV0325","0","REQ1311477-RITM1383081-SCTASK2243381","","03/12/2026","General Rounding","Administration - WFH Megan Holmes","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7440 V7"
"LD024510","HSS-8094958","5GZN774","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Courtenay","Main Building","CV0325","0","ISLHTRP20250818-027","","03/12/2026","General Rounding","Administration - WFH RPotter-Cogan","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7450 V4"
"LD064403","HSS-1044249","FQDKDY3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Courtenay","Main Building","CV0325","0","REQ1093292-RITM1150808-SCTASK1873684","","03/12/2026","General Rounding","Administration - WFH Shireen Lee","NTT-Deskside Services-NorthIsland-Staffed","DELL LATITUDE 7440 V2"
"PC024328","HSS-8085080","8SH4X04","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1300 (724)","1","VIHATRP20240101-078","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"PC024341","HSS-8066816","JPQ5XP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1430","1","VIHATRP20220926-026","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC026071","HSS-8097472","MZ034L6S","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1430","1","ISLHTRP20260202-052","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","LENOVO M90q Gen 5 Desktop 512HD"
"PC067015","HSS-8068938","8RB2RN3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1300 Security Camera","1","VIHATRP20221121-068","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC024338","HSS-8085074","7ZL4X04","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1430","1","VIHATRP20240101-072","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"PC024303","HSS-8085637","JC94X04","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1473","1","VIHATRP20240415-100","","02/27/2026","General Rounding","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"PC024339","HSS-8085638","GB94X04","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1430","1","VIHATRP20240415-101","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"PC024337","HSS-8085081","8WH4X04","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1430","1","VIHATRP20240101-079","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"PC026159","HSS-8085634","JF94X04","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1300","1","VIHATRP20240415-097","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"PC024442","HSS-8092784","8HFCQ54","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1430","1","VIHATRP20250331-020","","04/01/2026","General Rounding","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"PC026072","HSS-8085635","8C94X04","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1472","1","VIHATRP20240415-098","","02/27/2026","General Rounding","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"PC024331","HSS-8066806","2NZ2XP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1300","1","VIHATRP20220926-016","","07/15/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"LD060897","HSS-1034620","901N9K3","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Cumberland","Main Building","CHC - WFH Jacqueline Keyes","1","REQ0578583-RITM0607658-SCTASK0952726","","02/16/2024","Excluded","Adult Activity Centre","NTT-Deskside Services-NorthIsland-Local","Dell LATITUDE 7420 V3"
"TD001756","HSS-8083196","5NMMSV3","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Courtenay","Main Building","Loaner 9","1","VIHATRP20240205-094","","04/23/2024","General Rounding","Adult Day Care","NTT-Deskside Services-NorthIsland-Local","DELL LATITUDE 9440 2-in-1 V1"
"PC030813","HSS-8066652","2HY4XP3","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Cumberland","Main Building","ADP (locked down zone)","1","VIHATRP20220919-100","","03/19/2026","General Rounding","Adult Day Program","NTT-Deskside Services-NorthIsland-Local","Dell OPTIPLEX 7000 MICRO V1"
"LD080066","HSS-1036543","44CJLN3","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Cumberland","Main Building","Adult Program","1","REQ0631322-RITM0663148-SCTASK1081562","","06/20/2025","General Rounding","Adult Day Program","NTT-Deskside Services-NorthIsland-Local","Dell LATITUDE 7420 V3"
"PC028110","HSS-8066847","2QR4XP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1521","1","VIHATRP20220926-057","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC024349","HSS-8092073","CDJJZ44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1523","1","VIHATRP20250127","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"PC026315","HSS-8085631","7SH4X04","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1512","1","VIHATRP20240415-094","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"PC026090","HSS-8091876","35BQK44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1544","1","VIHATRP20250113-054","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"PC024358","HSS-8087445","27Z0724","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1568","1","VIHATRP20240610-007","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7010 V2"
"LD024405","HSS-8093769","53VZFW3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1545","1","ISLHTRP20250609-018","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7450 V4"
"PC024158","HSS-8091877","F6BQK44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1556","1","VIHATRP20250113-055","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"PC024282","HSS-8093012","HFFCQ54","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1516","1","ISLHTRP20250414-015","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"LD024396","HSS-8093781","3XFTFW3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1552","1","ISLHTRP20250609-031","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7450 V4"
"PC026065","HSS-8090367","6LX4L44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1519","1","VIHATRP20241007-031","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"AO800209","HSS-1041072","C22305M230","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1521","1","Lease Information Extract - HPFS Tangent","","07/17/2026","Mobile Cart","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Tangent Medix T22B AiO 3517U"
"PC024281","HSS-8091856","37BQK44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1514","1","VIHATRP20250113-032","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"LD024387","HSS-8066843","BM2KLN3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1542","1","VIHATRP20220926-053","","05/22/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7420 V3"
"PC025674","HSS-8092383","9FFCQ54","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1511","1","VIHATRP20250303-004","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"PC024160","HSS-8066813","1PQ5XP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1517","1","VIHATRP20220926-023","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC026091","HSS-8059305","BBJH2G3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1555","1","VIHATRP20220620-031","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7090 MICRO V1"
"PC025608","HSS-8091873","3DJJZ44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1553","1","VIHATRP20250113-051","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"PC024175","HSS-8093013","DHFCQ54","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1515","1","ISLHTRP20250414-016","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"LD024389","HSS-8094554","12QMR54","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1522","1","ISLHTRP20250721-066","","07/17/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7450 V4"
"LD080063","HSS-1036535","GQVHLN3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Courtenay","Main Building","CV0625","0","REQ0645672-RITM0678351-SCTASK1079455","","11/27/2023","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7420 V3"
"LD032721","HSS-8079331","967ZFY3","VIHA-NICYF-North Island Child, Youth & Family-Main Building-1st Floor","Courtenay","Main Building","13.5 (Audiologist)","1","VIHATRP20230916-014","","11/20/2025","General Rounding","Audiology","NTT-Deskside Services-NorthIsland-Local","DELL LATITUDE 7440 V2"
"LD044103","HSS-8094937","8GHQ774","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Courtenay","Main Building","CV2601 Primary user: Tamara Warren","2nd Floor","ISLHTRP20250818-002","","","General Rounding","Bio-Medical Engineering","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7450 V4"
"PC026199X","HSS-8026186","5801FF3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Courtenay","Main Building","CV2604","2","VIHATRP20220110-064","","07/10/2025","General Rounding","Biomedical Engineering","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7080 MICRO V3"
"LD024411","HSS-8095497","49NQ774","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Courtenay","Main Building","CV2601","2","ISLHTRP20250908-068","","07/10/2026","General Rounding","BioMedical Engineering","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7450 V4"
"LD044102","HSS-8091858","G0CF2T2","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Courtenay","Main Building","CV2601","2","VIHATRP20250113-034","","07/10/2026","General Rounding","Biomedical Engineering","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7450 V4"
"LD024411LER","HSS-8021811","47VJDB3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Courtenay","Main Building","CV2601","2","VIHATRP20210531-021","","07/10/2025","General Rounding","Biomedical Engineering","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7410 V1"
"LD1000303","HSS-8096193","PF58DRGX","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Courtenay","Main Building","CV2601","2","ISLHTRP20251013-026","","07/10/2026","General Rounding","Biomedical Engineering","NTT-Deskside Services-NorthIsland-Staffed","LENOVO THINKPAD T14"
"LD044162","HSS-8091523","H0HWVH3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Courtenay","Main Building","CV2601","2","VIHATRP20241202-047","","07/10/2025","General Rounding","Biomedical Engineering","NTT-Deskside Services-NorthIsland-Staffed","Dell LATITUDE 7450 V4"
"LD024065","HSS-8096781","PF5RK1D3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Courtenay","Main Building","CR2503 BIOMED","2","ISLHTRP20251208-054","","","General Rounding","Biomedical Engineering (CV2603)","NTT-Deskside Services-NorthIsland-Staffed","LENOVO THINKPAD T14"
"PC024351","HSS-8066822","7PQ5XP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1562","1","VIHATRP20220926-032","","07/17/2026","General Rounding","Bone and Joint","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"AO800232","HSS-1037412","C22305M268","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1562","1","Lease Information Extract - HPFS Tangent","","07/17/2026","Mobile Cart","Bone and Joint","NTT-Deskside Services-NorthIsland-Staffed","Tangent MEDIX 22B V6"
"PC024352","HSS-8021101","MJ0BCXB2","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1564","1","VIHATRP20210419-040","09/01/2022","07/17/2026","General Rounding","Bone and Joint","NTT-Deskside Services-NorthIsland-Staffed","LENOVO THINKCENTRE M920Q V1"
"PC024350","HSS-8068939","JM72RN3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1562 (724)","1","VIHATRP20221121-069","","07/15/2026","Critical Clinical","Bone and Joint","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"LD046531","HSS-8092289","HTD2WH3","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Comox","Main Building","204","2","VIHATRP20250210-017","","04/02/2026","General Rounding","Brain Injury Program","NTT-Deskside Services-NorthIsland-Local","Dell LATITUDE 7450 V4"
"LD085294","HSS-1041249","4JJKLN3","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Comox","Main Building","204","2","REQ0837363-RITM0879746-SCTASK1417473","","02/05/2026","General Rounding","Brian Injury Program","NTT-Deskside Services-NorthIsland-Local","Dell LATITUDE 7420 V3"
"PC024356","HSS-8090370","JWT2L44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1585","1","VIHATRP20241007-034","","07/17/2026","General Rounding","Cancer Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"AO800183","HSS-8095486","C25123M149","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1582","1","ISLHTRP20250908-057","","07/17/2026","Mobile Cart","Cancer Care","NTT-Deskside Services-NorthIsland-Staffed","TANGENT MEDIX 22B V20"
"PC024353","HSS-8090371","7LX4L44","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1584 (724)","1","VIHATRP20241007-035","","07/15/2026","Critical Clinical","Cancer Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OptiPlex Micro Plus 7020 V1"
"PC026098","HSS-8066852","BPB5XP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1584","1","VIHATRP20220926-062","","07/17/2026","General Rounding","Cancer Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
"PC026097","HSS-8066849","8LV4XP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Courtenay","Main Building","CV1584","1","VIHATRP20220926-059","","07/17/2026","General Rounding","Cancer Care","NTT-Deskside Services-NorthIsland-Staffed","Dell OPTIPLEX 7000 MICRO V1"
